ID,Make,Year,Condition,Mileage,Engine.Size,Fuel,Transmission,Price,Build,Selling.Rate,,,
2247,Mercedes-Benz,2007,3,243975,4700,Petrol,Automatic,2310000,SUV,108.2238082,,,
2249,Toyota,2006,2,299397,1800,Petrol,Automatic,2940000,Not SUV,105.8547276,,,
2250,Nissan,2014,3,93520,5600,Petrol,Automatic,2310000,SUV,122.1199565,,,
2254,Hyundai,2009,3,87854,2000,Petrol,Automatic,1575000,SUV,129.3582081,,,
2255,Honda,2013,3,174100,3500,Petrol,Automatic,3675000,Not SUV,120.7825672,,,
2256,Toyota,2003,2,146734,1800,Petrol,Automatic,2625000,Not SUV,120.8084383,,,
2257,Honda,2013,3,173936,2400,Petrol,Automatic,3780000,Not SUV,120.7825672,,,
2258,Toyota,2004,3,208026,2400,Petrol,Automatic,1872000,Not SUV,112.8321389,,,
2259,Honda,2007,2,123441,2500,Petrol,Automatic,3570000,Not SUV,108.2238082,,,
2260,Lexus,2000,3,222631,4700,Petrol,Automatic,1470000,SUV,53.2519,,,
2261,Toyota,2006,3,274268,2400,Petrol,Automatic,1627500,Not SUV,105.8547276,,,
2264,Kia,2013,3,85282,2400,Petrol,Automatic,4200000,SUV,120.7825672,,,
2265,Honda,2010,3,88208,3500,Petrol,Automatic,2677500,Not SUV,130.380255,,,
2266,Renault,2006,3,180952,1900,Diesel,Manual,1025000,Not SUV,105.8547276,,,
2271,Infiniti,2006,3,122889,3600,Petrol,Automatic,1260000,Not SUV,105.8547276,,,
2275,Toyota,2007,3,150420,2400,Petrol,Automatic,2100000,SUV,108.2238082,,,
2277,Toyota,2007,3,161188,2400,Petrol,Automatic,2520000,Not SUV,108.2238082,,,
2278,Toyota,2002,3,285976,3000,Petrol,Automatic,1560000,Not SUV,103.6416019,,,
2279,Toyota,2004,3,180984,3500,Petrol,Automatic,1575000,Not SUV,112.8321389,,,
2280,Toyota,2012,3,114345,1600,Petrol,Automatic,3328000,Not SUV,120.3310015,,,
2281,Toyota,2011,2,202784,2500,Petrol,Automatic,4472000,Not SUV,141.9929683,,,
2282,Honda,2004,3,143321,2300,Petrol,Automatic,2704000,SUV,112.8321389,,,
2283,Land Rover,2006,3,188429,4200,Petrol,Automatic,2940000,SUV,105.8547276,,,
2284,Nissan,2007,3,233903,3000,Petrol,Automatic,1680000,SUV,108.2238082,,,
2285,Toyota,2006,2,102399,3300,Petrol,Automatic,3640000,Not SUV,105.8547276,,,
2286,Honda,2005,3,212354,3500,Petrol,Automatic,1575000,Not SUV,107.9017948,,,
2287,Hyundai,2012,3,110683,1800,Petrol,Automatic,2100000,Not SUV,120.3310015,,,
2289,Toyota,2002,3,285976,3000,Petrol,Automatic,1560000,Not SUV,103.6416019,,,
2290,Toyota,2003,3,170206,3000,Petrol,Automatic,2704000,SUV,120.8084383,,,
2291,Toyota,2002,3,132213,3000,Petrol,Automatic,1352000,Not SUV,103.6416019,,,
2292,Toyota,2006,3,248375,3300,Petrol,Automatic,1785000,Not SUV,105.8547276,,,
2294,Toyota,2002,3,176533,2400,Petrol,Automatic,1560000,Not SUV,103.6416019,,,
2295,Kia,2010,3,179284,1600,Petrol,Automatic,1680000,Not SUV,130.380255,,,
2296,Toyota,2003,3,188739,1800,Petrol,Automatic,1575000,Not SUV,120.8084383,,,
2297,Honda,2007,2,123441,2500,Petrol,Automatic,3570000,Not SUV,108.2238082,,,
2298,Lexus,2008,3,176272,3500,Petrol,Automatic,2625000,Not SUV,106.9462997,,,
2300,Honda,2006,3,233846,3500,Petrol,Automatic,1575000,SUV,105.8547276,,,
2301,Toyota,2011,2,432495,3500,Petrol,Automatic,4680000,Not SUV,141.9929683,,,
2303,Mitsubishi,2008,3,156408,2400,Petrol,Manual,1365000,Not SUV,106.9462997,,,
2304,Nissan,2014,3,118154,2500,Petrol,CVT,5775000,SUV,122.1199565,,,
2305,Mitsubishi,2004,3,361889,3800,Petrol,Automatic,2625000,SUV,112.8321389,,,
2307,Honda,2013,3,173936,2400,Petrol,Automatic,3780000,Not SUV,120.7825672,,,
2308,Toyota,2012,2,206117,3500,Petrol,Automatic,9152000,SUV,120.3310015,,,
2309,Ford,2013,3,133104,3500,Petrol,Automatic,3465000,SUV,120.7825672,,,
2310,Kia,2013,3,85282,2400,Petrol,Automatic,4200000,SUV,120.7825672,,,
2311,Infiniti,2001,3,141538,3500,Petrol,Automatic,1260000,SUV,98.78961463,,,
2312,Nissan,2005,3,231680,2000,Petrol,Automatic,1785000,Not SUV,107.9017948,,,
2314,Honda,2009,2,159132,2400,Petrol,Automatic,2677500,Not SUV,129.3582081,,,
2315,Mercedes-Benz,2008,3,187503,3500,Petrol,Automatic,2520000,Not SUV,106.9462997,,,
2316,Mitsubishi,2003,3,246600,2400,Petrol,Automatic,1575000,SUV,120.8084383,,,
2317,Toyota,2006,2,277350,3500,Petrol,Automatic,2940000,Not SUV,105.8547276,,,
2318,Infiniti,2005,3,290000,3500,Petrol,Automatic,1785000,Not SUV,107.9017948,,,
2319,Mercedes-Benz,2007,3,206570,2000,Petrol,Automatic,1785000,Not SUV,108.2238082,,,
2320,Mazda,2004,3,141216,3000,Petrol,Automatic,1890000,Not SUV,112.8321389,,,
2321,Honda,2011,3,166352,3500,Petrol,Automatic,2415000,SUV,141.9929683,,,
2322,Honda,2005,3,273444,3500,Petrol,Automatic,1560000,SUV,107.9017948,,,
2324,Jaguar,2001,3,263789,3000,Petrol,Automatic,1050000,Not SUV,98.78961463,,,
2326,Toyota,2002,3,241730,3000,Petrol,Automatic,1560000,Not SUV,103.6416019,,,
2327,Toyota,2005,3,128134,1800,Petrol,Automatic,1976000,Not SUV,107.9017948,,,
2328,Mercedes-Benz,2009,3,151643,4000,Petrol,Automatic,4725000,SUV,129.3582081,,,
2330,Lexus,2005,3,174427,3300,Petrol,Automatic,3045000,SUV,107.9017948,,,
2331,Toyota,2006,2,277350,3500,Petrol,Automatic,2940000,Not SUV,105.8547276,,,
2332,Hyundai,2013,3,118053,1800,Petrol,Automatic,2310000,Not SUV,120.7825672,,,
2334,Toyota,2012,3,193268,1800,Petrol,Automatic,2887500,Not SUV,120.3310015,,,
2335,Mercedes-Benz,2010,3,189018,3500,Petrol,Automatic,5720000,Not SUV,130.380255,,,
2336,Toyota,2009,3,128980,1800,Petrol,Automatic,2100000,Not SUV,129.3582081,,,
2337,Nissan,2009,3,213292,3500,Petrol,CVT,1575000,SUV,129.3582081,,,
2338,Toyota,2003,3,210448,1800,Petrol,Automatic,2028000,Not SUV,120.8084383,,,
2339,Toyota,2007,3,156588,2400,Petrol,Automatic,2496000,Not SUV,108.2238082,,,
2340,Honda,2007,2,128446,1400,Petrol,Manual,1785000,Not SUV,108.2238082,,,
2342,Toyota,2003,3,217894,1800,Petrol,Automatic,1732500,Not SUV,120.8084383,,,
2345,Lexus,2000,3,154995,3500,Petrol,Automatic,1680000,SUV,53.2519,,,
2346,Toyota,2008,3,241185,1500,Hybrid,Automatic,1785000,Not SUV,106.9462997,,,
2347,Toyota,2007,3,156588,2400,Petrol,Automatic,2496000,Not SUV,108.2238082,,,
2348,Honda,2007,3,134716,2400,Petrol,Automatic,2046000,SUV,108.2238082,,,
2349,Toyota,2009,3,245524,1800,Petrol,Automatic,2415000,Not SUV,129.3582081,,,
2351,Honda,2009,3,179313,3500,Petrol,Automatic,2625000,SUV,129.3582081,,,
2352,Honda,2008,3,226508,2400,Petrol,Automatic,2184000,Not SUV,106.9462997,,,
2353,Lexus,2011,3,98718,3500,Petrol,Automatic,5200000,Not SUV,141.9929683,,,
2354,Honda,2010,3,95366,2400,Petrol,Automatic,2100000,Not SUV,130.380255,,,
2355,Toyota,2007,3,165028,1800,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
2356,Nissan,2004,3,272065,3300,Petrol,Automatic,2912000,Not SUV,112.8321389,,,
2359,Toyota,2003,3,188739,1800,Petrol,Automatic,1575000,Not SUV,120.8084383,,,
2360,Honda,2014,2,163132,2400,Petrol,Automatic,6760000,Not SUV,122.1199565,,,
2361,Toyota,2010,3,210788,2400,Petrol,Automatic,2912000,Not SUV,130.380255,,,
2362,Toyota,2007,3,102718,2400,Petrol,Automatic,2205000,Not SUV,108.2238082,,,
2363,Honda,2009,3,173089,2400,Petrol,Automatic,2600000,Not SUV,129.3582081,,,
2365,Toyota,2008,2,105681,3500,Petrol,Automatic,2.60E+07,SUV,106.9462997,,,
2366,Lexus,2007,3,68366,3500,Petrol,Automatic,5408000,Not SUV,108.2238082,,,
2367,Toyota,2004,3,331606,1800,Petrol,AMT,1890000,Not SUV,112.8321389,,,
2368,Toyota,2005,3,443373,2400,Petrol,Automatic,1575000,Not SUV,107.9017948,,,
2369,Toyota,2009,3,92488,2500,Petrol,Automatic,2100000,Not SUV,129.3582081,,,
2373,Nissan,2001,3,188490,3300,Petrol,Automatic,1260000,SUV,98.78961463,,,
2375,Lexus,2005,3,177350,3300,Petrol,Automatic,2100000,Not SUV,107.9017948,,,
2376,Mercedes-Benz,2007,3,243975,4700,Petrol,Automatic,2310000,SUV,108.2238082,,,
2380,Toyota,2009,3,154177,1800,Petrol,Automatic,2704000,Not SUV,129.3582081,,,
2381,Toyota,2002,3,188116,2400,Petrol,Automatic,1612000,Not SUV,103.6416019,,,
2384,Toyota,2006,3,124738,1800,Petrol,Automatic,1890000,Not SUV,105.8547276,,,
2386,Toyota,2004,3,231374,3300,Petrol,Automatic,1575000,Not SUV,112.8321389,,,
2387,Kia,2013,3,100169,1800,Petrol,Automatic,2625000,Not SUV,120.7825672,,,
2388,Toyota,2011,3,195365,2500,Petrol,Automatic,2677500,Not SUV,141.9929683,,,
2389,Toyota,2003,3,210448,1800,Petrol,Automatic,2028000,Not SUV,120.8084383,,,
2390,Toyota,2002,3,195977,3000,Petrol,Automatic,1260000,Not SUV,103.6416019,,,
2391,Mercedes-Benz,2009,3,151643,4000,Petrol,Automatic,4725000,SUV,129.3582081,,,
2392,Toyota,2003,3,239434,1800,Petrol,Automatic,1780000,Not SUV,120.8084383,,,
2393,Toyota,2009,3,299990,1800,Petrol,Automatic,2520000,Not SUV,129.3582081,,,
2395,Toyota,2009,3,128980,1800,Petrol,Automatic,2100000,Not SUV,129.3582081,,,
2397,Lexus,2006,3,208657,3000,Petrol,Automatic,2928000,Not SUV,105.8547276,,,
2398,Hyundai,2015,3,50075,1200,Petrol,Manual,2100000,Not SUV,137.4128104,,,
2399,Toyota,2009,3,125745,2400,Petrol,Automatic,2392000,Not SUV,129.3582081,,,
2401,Honda,2009,3,179313,3500,Petrol,Automatic,2625000,SUV,129.3582081,,,
2402,Toyota,2005,2,150430,1800,Petrol,Automatic,2625000,Not SUV,107.9017948,,,
2403,Toyota,2007,3,167507,3500,Petrol,Automatic,1680000,Not SUV,108.2238082,,,
2404,Toyota,2002,3,195977,3000,Petrol,Automatic,1260000,Not SUV,103.6416019,,,
2405,Toyota,2007,3,234297,2400,Petrol,Automatic,1942500,Not SUV,108.2238082,,,
2406,Toyota,2008,3,241185,1500,Hybrid,Automatic,1785000,Not SUV,106.9462997,,,
2407,Toyota,2010,3,257417,1800,Petrol,Automatic,3536000,Not SUV,130.380255,,,
2410,Toyota,2008,3,56761,5700,Petrol,Automatic,5250000,SUV,106.9462997,,,
2411,Toyota,2003,3,217894,1800,Petrol,Automatic,1732500,Not SUV,120.8084383,,,
2412,Ford,2007,3,115945,3500,Petrol,AMT,1575000,SUV,108.2238082,,,
2415,Toyota,2007,3,194171,2400,Petrol,Automatic,1890000,Not SUV,108.2238082,,,
2416,Hyundai,2011,3,298624,2000,Petrol,Automatic,2814000,Not SUV,141.9929683,,,
2421,Mazda,2008,2,131100,2000,Petrol,Automatic,1732500,Not SUV,106.9462997,,,
2422,Toyota,2002,2,163475,2500,Petrol,Automatic,2600000,Not SUV,103.6416019,,,
2424,Toyota,2008,3,56761,5700,Petrol,Automatic,5250000,SUV,106.9462997,,,
2425,Renault,2006,3,180952,1900,Diesel,Manual,1025000,Not SUV,105.8547276,,,
2426,Toyota,2007,3,165028,1800,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
2427,Toyota,2011,3,217733,2400,Petrol,Automatic,2100000,Not SUV,141.9929683,,,
2428,Hyundai,2011,3,133698,2000,Petrol,Automatic,2887500,Not SUV,141.9929683,,,
2429,Kia,2014,3,54099,1400,Petrol,Automatic,2912000,Not SUV,122.1199565,,,
2430,Nissan,2003,3,239830,2500,Petrol,Automatic,1785000,SUV,120.8084383,,,
2431,Hyundai,2015,3,50075,1200,Petrol,Manual,2100000,Not SUV,137.4128104,,,
2432,Honda,2008,3,88690,2400,Petrol,Automatic,2100000,SUV,106.9462997,,,
2433,Honda,2013,3,137302,3500,Petrol,AMT,3360000,Not SUV,120.7825672,,,
2434,Toyota,2008,3,195989,1800,Petrol,Automatic,2704000,Not SUV,106.9462997,,,
2435,Land Rover,2006,3,114307,4400,Petrol,Automatic,1680000,SUV,105.8547276,,,
2436,Lexus,2000,3,154995,3500,Petrol,Automatic,1680000,SUV,53.2519,,,
2437,Hyundai,2011,3,133698,2000,Petrol,Automatic,2887500,Not SUV,141.9929683,,,
2438,Toyota,2000,3,158375,3000,Petrol,Automatic,1664000,Not SUV,53.2519,,,
2439,Honda,2010,3,95366,2400,Petrol,Automatic,2100000,Not SUV,130.380255,,,
2440,Toyota,2003,3,159293,1800,Petrol,Automatic,1872000,Not SUV,120.8084383,,,
2441,Nissan,2014,3,134275,2500,Petrol,Automatic,3150000,Not SUV,122.1199565,,,
2442,Honda,2011,3,166352,3500,Petrol,Automatic,2415000,SUV,141.9929683,,,
2443,Chevrolet,2010,3,102064,1600,Petrol,Automatic,1260000,Not SUV,130.380255,,,
2444,Toyota,2001,3,174340,2000,Petrol,Automatic,1872000,SUV,98.78961463,,,
2445,Toyota,2006,3,316117,3500,Petrol,Automatic,1680000,Not SUV,105.8547276,,,
2446,Lexus,2005,3,221522,3300,Petrol,Automatic,3328000,SUV,107.9017948,,,
2447,Toyota,2008,3,195989,1800,Petrol,Automatic,2704000,Not SUV,106.9462997,,,
2448,Toyota,2005,3,257412,1800,Petrol,Automatic,1785000,Not SUV,107.9017948,,,
2449,Chevrolet,2010,3,102064,1600,Petrol,Automatic,1260000,Not SUV,130.380255,,,
2451,Nissan,2005,2,191535,3500,Petrol,Automatic,1785000,Not SUV,107.9017948,,,
2452,Toyota,2007,3,208115,3500,Petrol,Automatic,1890000,Not SUV,108.2238082,,,
2453,Toyota,2005,2,238198,1800,Petrol,Automatic,2572500,Not SUV,107.9017948,,,
2454,Mercedes-Benz,2002,3,225111,2100,Diesel,Manual,1575000,Not SUV,103.6416019,,,
2455,Lexus,2009,3,156501,3500,Petrol,Automatic,3585000,SUV,129.3582081,,,
2457,Toyota,2010,3,243549,1800,Petrol,Automatic,2205000,Not SUV,130.380255,,,
2458,Toyota,2003,3,218717,2000,Petrol,Automatic,1768000,SUV,120.8084383,,,
2461,Toyota,2004,3,21973,1800,Petrol,Automatic,1732500,Not SUV,112.8321389,,,
2462,Nissan,2005,3,468578,2500,Petrol,Automatic,1680000,SUV,107.9017948,,,
2463,Mercedes-Benz,2005,3,134162,3700,Petrol,Automatic,2940000,SUV,107.9017948,,,
2464,Nissan,2005,3,24162,4000,Petrol,Automatic,2310000,Not SUV,107.9017948,,,
2465,Toyota,2004,3,184304,1800,Petrol,Automatic,1785000,Not SUV,112.8321389,,,
2466,Nissan,2018,3,37409,5600,Petrol,Automatic,8400000,Not SUV,193.8541808,,,
2467,Honda,2004,3,215019,3500,Petrol,Automatic,1560000,SUV,112.8321389,,,
2469,Mercedes-Benz,2008,3,212117,3500,Petrol,Automatic,3150000,SUV,106.9462997,,,
2470,Lexus,2008,3,176272,3500,Petrol,Automatic,2625000,Not SUV,106.9462997,,,
2471,Mercedes-Benz,2002,3,225111,2100,Diesel,Manual,1575000,Not SUV,103.6416019,,,
2472,Toyota,2003,2,101442,1800,Petrol,Automatic,3120000,Not SUV,120.8084383,,,
2473,Ford,2008,3,171962,3500,Petrol,Automatic,2704000,SUV,106.9462997,,,
2475,Toyota,2009,3,135724,1800,Petrol,Automatic,1659000,Not SUV,129.3582081,,,
2477,Toyota,2003,3,107072,3000,Petrol,Automatic,1664000,Not SUV,120.8084383,,,
2478,Honda,2015,3,76054,2000,Petrol,Automatic,5616000,Not SUV,137.4128104,,,
2479,Toyota,2009,3,360384,1800,Petrol,Automatic,2100000,Not SUV,129.3582081,,,
2480,Toyota,2010,2,75863,2700,Petrol,Automatic,7192500,Not SUV,130.380255,,,
2481,Lexus,2009,3,139072,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
2485,Toyota,2003,3,23658,1800,Petrol,Automatic,1872000,Not SUV,120.8084383,,,
2488,Mercedes-Benz,2003,3,320327,3200,Petrol,Automatic,1872000,SUV,120.8084383,,,
2489,Nissan,2013,2,176325,3500,Petrol,Automatic,2500000,Not SUV,120.7825672,,,
2490,Chevrolet,2011,3,90435,1500,Petrol,Automatic,1207500,Not SUV,141.9929683,,,
2492,Toyota,2005,2,150430,1800,Petrol,Automatic,2625000,Not SUV,107.9017948,,,
2493,BMW,2002,3,176466,3000,Petrol,Automatic,1687500,SUV,103.6416019,,,
2494,Toyota,2007,3,275414,2500,Petrol,Automatic,1995000,Not SUV,108.2238082,,,
2495,Honda,2015,3,93433,2400,Petrol,Automatic,3885000,Not SUV,137.4128104,,,
2496,Lexus,2008,3,184234,3500,Petrol,Automatic,3952000,Not SUV,106.9462997,,,
2497,Toyota,2004,3,233801,2400,Petrol,Automatic,1664000,Not SUV,112.8321389,,,
2498,Honda,2015,3,76054,2000,Petrol,Automatic,5616000,Not SUV,137.4128104,,,
2499,Nissan,2002,3,141407,2500,Petrol,Automatic,1365000,Not SUV,103.6416019,,,
2500,Infiniti,2004,3,262823,3500,Petrol,Automatic,1575000,SUV,112.8321389,,,
2501,Toyota,2010,3,257417,1800,Petrol,Automatic,3536000,Not SUV,130.380255,,,
2502,Lexus,2011,3,209215,3000,Petrol,Automatic,1680000,Not SUV,141.9929683,,,
2503,Lexus,2007,3,68366,3500,Petrol,Automatic,5408000,Not SUV,108.2238082,,,
2504,Nissan,2009,3,213292,3500,Petrol,CVT,1575000,SUV,129.3582081,,,
2505,Toyota,2006,3,316117,3500,Petrol,Automatic,1680000,Not SUV,105.8547276,,,
2507,Toyota,2011,3,217733,2400,Petrol,Automatic,2100000,Not SUV,141.9929683,,,
2508,Mercedes-Benz,2009,3,332652,3000,Petrol,Automatic,2730000,Not SUV,129.3582081,,,
2509,Chrysler,2006,2,36238,5700,Petrol,Automatic,1575000,Not SUV,105.8547276,,,
2510,Toyota,2008,3,265560,2400,Petrol,Automatic,2100000,Not SUV,106.9462997,,,
2511,Mercedes-Benz,2007,3,206570,2000,Petrol,Automatic,1785000,Not SUV,108.2238082,,,
2512,Honda,2010,3,95249,3500,Petrol,Automatic,1785000,Not SUV,130.380255,,,
2513,Toyota,2007,3,312965,3000,Petrol,Automatic,1785000,Not SUV,108.2238082,,,
2514,Toyota,2005,3,173874,2400,Petrol,Automatic,2288000,Not SUV,107.9017948,,,
2515,Nissan,2014,3,191207,2500,Petrol,Automatic,1785000,Not SUV,122.1199565,,,
2516,Mazda,2007,3,330873,2300,Petrol,Automatic,1260000,Not SUV,108.2238082,,,
2517,Skoda,2014,3,83571,2000,Petrol,Automatic,1627500,Not SUV,122.1199565,,,
2519,Toyota,2004,3,233801,2400,Petrol,Automatic,1664000,Not SUV,112.8321389,,,
2520,Mercedes-Benz,2005,2,221487,5000,Petrol,Automatic,1627500,Not SUV,107.9017948,,,
2521,Mercedes-Benz,2003,3,320327,3200,Petrol,Automatic,1872000,SUV,120.8084383,,,
2523,Toyota,2006,3,371715,3300,Petrol,Automatic,1890000,Not SUV,105.8547276,,,
2524,Toyota,2006,2,204482,1800,Petrol,Automatic,3172000,Not SUV,105.8547276,,,
2525,Kia,2013,3,92645,2000,Petrol,Automatic,2310000,Not SUV,120.7825672,,,
2526,Toyota,2005,3,156976,2400,Petrol,Automatic,1575000,Not SUV,107.9017948,,,
2528,Toyota,2007,3,312965,3000,Petrol,Automatic,1785000,Not SUV,108.2238082,,,
2529,Mercedes-Benz,2007,3,246829,5500,Petrol,Automatic,2520000,Not SUV,108.2238082,,,
2530,Toyota,2009,3,154177,1800,Petrol,Automatic,2704000,Not SUV,129.3582081,,,
2531,Toyota,2008,3,197584,2500,Petrol,Automatic,2100000,Not SUV,106.9462997,,,
2532,Nissan,2005,2,330873,1800,Petrol,Manual,1575000,Not SUV,107.9017948,,,
2535,Toyota,2010,3,176319,2500,Petrol,Automatic,2205000,Not SUV,130.380255,,,
2537,Nissan,2005,3,343566,4000,Petrol,Automatic,1768000,Not SUV,107.9017948,,,
2538,Mercedes-Benz,2002,2,311373,3200,Petrol,Automatic,2625000,SUV,103.6416019,,,
2539,Toyota,2003,2,101442,1800,Petrol,Automatic,3120000,Not SUV,120.8084383,,,
2540,Nissan,2013,2,176325,3500,Petrol,Automatic,2500000,Not SUV,120.7825672,,,
2547,Honda,2007,3,140942,2400,Petrol,Automatic,1890000,SUV,108.2238082,,,
2548,Kia,2013,3,119011,1400,Petrol,Automatic,1995000,Not SUV,120.7825672,,,
2551,Mercedes-Benz,2009,3,293528,3000,Petrol,Automatic,2625000,Not SUV,129.3582081,,,
2552,Ford,2006,2,321388,4000,Petrol,Automatic,2940000,Not SUV,105.8547276,,,
2553,Hyundai,2011,3,193209,2400,Petrol,Automatic,2625000,Not SUV,141.9929683,,,
2554,Mazda,2005,3,131262,3000,Petrol,Automatic,1260000,Not SUV,107.9017948,,,
2556,Toyota,2004,3,21973,1800,Petrol,Automatic,1732500,Not SUV,112.8321389,,,
2559,Toyota,2005,3,173874,2400,Petrol,Automatic,2288000,Not SUV,107.9017948,,,
2560,Nissan,2013,3,99116,2000,Petrol,Automatic,2100000,SUV,120.7825672,,,
2561,Toyota,2007,3,335891,1800,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
2562,Toyota,2010,2,75863,2700,Petrol,Automatic,7192500,Not SUV,130.380255,,,
2563,Honda,2013,3,137302,3500,Petrol,AMT,3360000,Not SUV,120.7825672,,,
2564,Toyota,2007,3,249502,2400,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
2566,Toyota,2005,2,389669,1800,Petrol,Automatic,2940000,Not SUV,107.9017948,,,
2567,Toyota,2008,3,141077,1800,Petrol,Manual,1976000,Not SUV,106.9462997,,,
2568,Toyota,2007,3,256997,3500,Petrol,Automatic,1890000,Not SUV,108.2238082,,,
2569,Honda,2009,3,151561,2000,Petrol,Automatic,1575000,Not SUV,129.3582081,,,
2571,Toyota,2007,3,234664,1800,Petrol,Automatic,1942500,Not SUV,108.2238082,,,
2573,Nissan,2005,3,185972,4700,Petrol,Automatic,2100000,SUV,107.9017948,,,
2575,Mitsubishi,2003,3,165711,2000,Petrol,Automatic,1365000,SUV,120.8084383,,,
2576,Nissan,2009,3,224443,2500,Petrol,Automatic,1890000,Not SUV,129.3582081,,,
2577,Honda,2003,3,404395,3000,Petrol,Automatic,1664000,SUV,120.8084383,,,
2578,Mercedes-Benz,2014,3,29355,4700,Petrol,Automatic,15600000,SUV,122.1199565,,,
2579,Honda,2007,3,343376,2000,Petrol,Automatic,2310000,SUV,108.2238082,,,
2580,Toyota,2004,3,201202,1800,Petrol,Automatic,2184000,Not SUV,112.8321389,,,
2581,Hyundai,2006,3,368863,3300,Petrol,Automatic,1352000,Not SUV,105.8547276,,,
2582,Honda,2004,2,397157,2400,Petrol,Automatic,2310000,SUV,112.8321389,,,
2583,Honda,2007,2,128446,1400,Petrol,Manual,1785000,Not SUV,108.2238082,,,
2584,Toyota,2007,3,405344,1800,Petrol,Automatic,2392000,Not SUV,108.2238082,,,
2585,Nissan,2014,3,99397,2000,Petrol,Automatic,1575000,Not SUV,122.1199565,,,
2586,Hyundai,2011,3,193209,2400,Petrol,Automatic,2625000,Not SUV,141.9929683,,,
2587,Toyota,2001,3,119510,3000,Petrol,Automatic,1352000,SUV,98.78961463,,,
2588,Lexus,2006,3,81045,3500,Petrol,Automatic,3095000,Not SUV,105.8547276,,,
2589,Mitsubishi,2003,3,165711,2000,Petrol,Automatic,1365000,SUV,120.8084383,,,
2590,Honda,2008,3,129345,2400,Petrol,Automatic,2808000,SUV,106.9462997,,,
2591,Nissan,2001,3,254983,3500,Petrol,Automatic,1050000,SUV,98.78961463,,,
2593,Mercedes-Benz,2006,3,172043,5000,Petrol,Automatic,2730000,SUV,105.8547276,,,
2594,Toyota,2003,3,189521,2000,Petrol,Automatic,1890000,Not SUV,120.8084383,,,
2595,Toyota,2002,3,376369,2400,Petrol,Automatic,1300000,Not SUV,103.6416019,,,
2596,Kia,2013,3,119011,1400,Petrol,Automatic,1995000,Not SUV,120.7825672,,,
2597,Toyota,2001,2,298207,2200,Petrol,Automatic,2288000,Not SUV,98.78961463,,,
2598,Honda,2009,3,148264,1800,Petrol,Automatic,2080000,Not SUV,129.3582081,,,
2599,Toyota,2006,3,41446,1800,Petrol,Automatic,1890000,Not SUV,105.8547276,,,
2600,Kia,2018,3,88610,1400,Petrol,Automatic,4400000,Not SUV,193.8541808,,,
2601,Mercedes-Benz,2003,3,402903,2600,Petrol,Automatic,1560000,Not SUV,120.8084383,,,
2602,Honda,2009,3,87829,2400,Petrol,Automatic,2100000,SUV,129.3582081,,,
2603,Toyota,2004,3,47254,1800,Petrol,Automatic,2288000,Not SUV,112.8321389,,,
2604,Honda,2003,3,227135,3500,Petrol,AMT,1260000,SUV,120.8084383,,,
2606,Ford,2006,2,321388,4000,Petrol,Automatic,2940000,Not SUV,105.8547276,,,
2607,Honda,2007,3,140942,2400,Petrol,Automatic,1890000,SUV,108.2238082,,,
2608,Mercedes-Benz,2007,3,246829,5500,Petrol,Automatic,2520000,Not SUV,108.2238082,,,
2609,Infiniti,2004,3,102584,3500,Petrol,Automatic,1768000,SUV,112.8321389,,,
2611,Toyota,2004,3,201202,1800,Petrol,Automatic,2184000,Not SUV,112.8321389,,,
2612,Honda,2004,2,397157,2400,Petrol,Automatic,2310000,SUV,112.8321389,,,
2613,Honda,2008,3,112821,2400,Petrol,Automatic,1680000,Not SUV,106.9462997,,,
2614,Honda,2007,2,241906,3500,Petrol,Automatic,2205000,Not SUV,108.2238082,,,
2615,Toyota,2007,3,193118,1800,Petrol,Automatic,1785000,Not SUV,108.2238082,,,
2616,Honda,2010,3,201773,2400,Petrol,Automatic,1995000,Not SUV,130.380255,,,
2617,Mazda,2004,3,66195,3000,Hybrid,Automatic,1627500,Not SUV,112.8321389,,,
2618,Toyota,2007,3,405344,1800,Petrol,Automatic,2392000,Not SUV,108.2238082,,,
2620,Toyota,2000,3,145353,3000,Petrol,Automatic,1260000,Not SUV,53.2519,,,
2621,Ford,2016,2,43369,2000,Petrol,Automatic,2677500,Not SUV,169.7856929,,,
2623,Toyota,2006,3,41446,1800,Petrol,Automatic,1890000,Not SUV,105.8547276,,,
2624,Toyota,2003,3,189521,2000,Petrol,Automatic,1890000,Not SUV,120.8084383,,,
2625,Mazda,2008,2,131100,2000,Petrol,Automatic,1732500,Not SUV,106.9462997,,,
2627,Toyota,2007,3,194171,2400,Petrol,Automatic,1890000,Not SUV,108.2238082,,,
