MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Year of Joining,year code,Month of joining,Work_len_quaters,Joining Designation,Designation,Promotions,Quarterly Rating
2/1/2017,2603,37,Female,C5,Master,50158,10/3/2016,2/11/2017,2016,6,10,1,2,2,0,1
5/1/2016,2604,39,Female,C2,Master,110829,7/19/2010,5/4/2016,2010,0,7,23,2,3,1,1
7/1/2017,2605,41,Male,C8,Bachelor,99300,3/20/2017,6/28/2017,2017,7,3,1,3,3,0,1
3/1/2016,2606,24,Male,C8,College,21993,6/1/2015,3/3/2016,2015,5,6,3,1,1,0,1
5/1/2016,2607,40,Male,C17,Bachelor,21636,12/24/2015,5/7/2016,2015,5,12,1,1,1,0,1
9/1/2017,2608,32,Male,C16,College,79797,6/2/2017,9/8/2017,2017,7,6,1,1,1,0,1
3/1/2017,2609,23,Female,C15,Master,46604,1/2/2017,3/22/2017,2017,7,1,1,1,1,0,1
8/1/2016,2612,41,Male,C13,Bachelor,56478,6/6/2016,8/4/2016,2016,6,6,1,3,3,0,1
3/1/2017,2613,30,Female,C5,College,63004,10/6/2016,3/24/2017,2016,6,10,2,3,3,0,1
6/1/2016,2614,31,Male,C15,Master,81792,6/20/2015,6/7/2016,2015,5,6,4,2,2,0,1
7/1/2017,2616,28,Male,C16,Bachelor,53320,9/26/2016,7/4/2017,2016,6,9,3,1,1,0,1
11/1/2017,2618,28,Female,C20,Master,57164,5/1/2017,11/27/2017,2017,7,5,2,2,2,0,1
4/1/2016,2620,35,Female,C20,Bachelor,38829,1/8/2016,4/6/2016,2016,6,1,1,2,2,0,1
8/1/2016,2623,42,Female,C9,Bachelor,68473,7/7/2015,8/2/2016,2015,5,7,4,2,2,0,1
11/1/2016,2624,33,Female,C12,Bachelor,87954,7/30/2012,11/12/2016,2012,2,7,17,2,3,1,4
8/1/2016,2626,27,Male,C2,Bachelor,30083,6/8/2015,8/11/2016,2015,5,6,5,1,1,0,1
4/1/2016,2628,28,Male,C5,Master,28949,11/25/2014,4/4/2016,2014,4,11,5,1,1,0,1
8/1/2017,2629,25,Female,C21,College,14034,4/17/2017,7/29/2017,2017,7,4,1,1,1,0,1
8/1/2017,2630,39,Male,C26,Master,56808,7/23/2012,7/29/2017,2012,2,7,20,1,2,1,1
8/1/2016,2632,26,Male,C7,Master,62716,7/29/2015,8/1/2016,2015,5,7,4,2,2,0,1
12/1/2016,2634,25,Male,C11,College,65507,9/15/2016,11/28/2016,2016,6,9,1,2,2,0,1
4/1/2016,2637,41,Male,C15,College,19724,9/12/2014,4/26/2016,2014,4,9,7,1,1,0,1
10/1/2017,2641,36,Female,C17,Bachelor,24985,6/2/2017,10/9/2017,2017,7,6,1,1,1,0,1
6/1/2016,2642,30,Male,C8,College,19447,9/14/2015,5/30/2016,2015,5,9,3,1,1,0,1
1/1/2016,2643,28,Male,C5,College,17044,6/22/2015,1/22/2016,2015,5,6,2,2,2,0,1
6/1/2016,2644,44,Male,C8,College,62354,8/26/2014,6/25/2016,2014,4,8,7,1,2,1,2
1/1/2016,2647,36,Male,C12,College,55601,12/15/2015,1/4/2016,2015,5,12,0,2,2,0,1
12/1/2017,2648,47,Male,C5,Bachelor,38047,6/6/2016,12/12/2017,2016,6,6,6,1,1,0,1
1/1/2017,2649,40,Male,C7,Master,69098,7/25/2013,1/5/2017,2013,3,7,14,2,2,0,1
8/1/2016,2650,48,Male,C22,College,38788,9/19/2015,8/24/2016,2015,5,9,4,1,1,0,3
8/1/2017,2651,34,Male,C11,Master,62292,6/27/2016,7/29/2017,2016,6,6,4,2,2,0,1
10/1/2017,2653,32,Female,C15,College,40216,8/29/2017,10/16/2017,2017,7,8,1,2,2,0,1
7/1/2017,2655,35,Male,C10,Master,23955,2/11/2017,7/11/2017,2017,7,2,2,1,1,0,1
5/1/2017,2656,34,Female,C6,Bachelor,77739,4/13/2017,5/2/2017,2017,7,4,0,2,2,0,1
11/1/2016,2659,34,Female,C6,College,23641,9/26/2016,11/10/2016,2016,6,9,0,2,2,0,1
2/1/2017,2661,34,Female,C3,Bachelor,68037,1/31/2013,2/15/2017,2013,3,1,16,1,2,1,1
1/1/2016,2663,31,Male,C7,Bachelor,26716,10/3/2015,1/9/2016,2015,5,10,1,1,1,0,1
1/1/2016,2665,36,Female,C17,Master,22719,10/15/2015,12/31/2015,2015,5,10,1,1,1,0,1
12/1/2016,2666,28,Male,C6,Bachelor,69153,10/31/2016,12/19/2016,2016,6,10,1,2,2,0,1
3/1/2017,2667,41,Male,C1,Bachelor,103568,10/18/2010,2/28/2017,2010,0,10,26,2,4,2,1
7/1/2017,2671,35,Female,C24,Bachelor,114637,5/24/2017,7/14/2017,2017,7,5,1,3,3,0,1
7/1/2016,2674,29,Female,C11,Bachelor,64610,3/12/2014,7/9/2016,2014,4,3,9,1,2,1,1
12/1/2017,2675,29,Male,C7,Bachelor,68500,6/19/2017,12/6/2017,2017,7,6,2,2,2,0,3
2/1/2017,2676,34,Male,C13,Master,40608,10/24/2016,2/9/2017,2016,6,10,1,1,1,0,1
2/1/2016,2677,25,Male,C21,Bachelor,42400,7/20/2015,2/1/2016,2015,5,7,2,1,1,0,1
9/1/2017,2680,28,Male,C9,Bachelor,61670,7/7/2017,9/27/2017,2017,7,7,1,2,2,0,1
6/1/2017,2682,43,Male,C6,College,102345,7/16/2016,6/27/2017,2016,6,7,4,4,4,0,1
5/1/2016,2683,48,Female,C6,Bachelor,81055,11/12/2015,5/10/2016,2015,5,11,2,1,1,0,1
10/1/2016,2687,25,Male,C25,Master,43753,7/14/2014,10/1/2016,2014,4,7,9,1,2,1,1
6/1/2016,2691,31,Female,C16,College,21445,6/26/2015,6/18/2016,2015,5,6,4,3,3,0,2
7/1/2017,2692,30,Male,C29,Bachelor,65156,1/2/2017,7/13/2017,2017,7,1,2,2,2,0,1
1/1/2017,2693,25,Male,C7,College,58571,5/4/2015,1/13/2017,2015,5,5,7,1,1,0,1
10/1/2017,2694,38,Female,C20,Master,69776,2/28/2017,10/17/2017,2017,7,2,3,2,2,0,1
5/1/2017,2695,35,Male,C15,College,77535,5/1/2017,5/17/2017,2017,7,5,0,3,3,0,1
7/1/2016,2696,37,Female,C23,Bachelor,99907,8/8/2013,7/4/2016,2013,3,8,12,2,4,2,1
2/1/2017,2697,29,Male,C20,College,52912,11/11/2016,2/15/2017,2016,6,11,1,1,1,0,1
5/1/2017,2698,26,Male,C21,Bachelor,58892,3/17/2017,5/1/2017,2017,7,3,0,2,2,0,1
12/1/2016,2700,33,Male,C25,College,50306,7/29/2016,11/28/2016,2016,6,7,1,2,2,0,1
10/1/2016,2701,25,Male,C14,Bachelor,64281,7/18/2016,10/5/2016,2016,6,7,1,1,1,0,1
7/1/2017,2702,34,Male,C20,College,55845,4/13/2017,7/21/2017,2017,7,4,1,3,3,0,1
3/1/2017,2703,38,Male,C16,College,27572,11/2/2016,3/24/2017,2016,6,11,2,2,2,0,1
2/1/2017,2704,33,Male,C12,Bachelor,29442,12/12/2016,2/20/2017,2016,6,12,1,2,2,0,1
10/1/2017,2706,38,Male,C16,College,76463,10/7/2016,10/26/2017,2016,6,10,4,3,3,0,1
7/1/2017,2707,25,Male,C24,College,12860,3/16/2017,6/29/2017,2017,7,3,1,2,2,0,1
1/1/2017,2709,31,Female,C17,Master,37940,8/15/2016,1/4/2017,2016,6,8,2,2,2,0,1
1/1/2016,2710,38,Male,C5,Bachelor,59562,9/29/2015,1/16/2016,2015,5,9,1,1,1,0,1
11/1/2017,2711,38,Female,C17,College,39404,8/14/2017,11/27/2017,2017,7,8,1,3,3,0,1
2/1/2017,2712,31,Female,C7,College,100722,8/29/2016,1/30/2017,2016,6,8,2,4,4,0,1
10/1/2016,2713,32,Female,C9,Master,23582,6/30/2016,10/4/2016,2016,6,6,1,2,2,0,1
8/1/2017,2716,32,Female,C29,Bachelor,38744,6/16/2016,7/29/2017,2016,6,6,4,1,1,0,2
3/1/2017,2718,35,Female,C20,Master,61569,11/21/2016,3/24/2017,2016,6,11,1,1,1,0,1
5/1/2017,2719,30,Male,C7,Bachelor,27634,5/31/2016,5/16/2017,2016,6,5,4,1,1,0,1
3/1/2016,2720,43,Female,C6,College,14375,10/19/2015,3/28/2016,2015,5,10,2,1,1,0,1
12/1/2016,2721,39,Male,C7,College,50168,1/5/2016,12/7/2016,2016,6,1,4,2,2,0,1
8/1/2017,2723,43,Female,C1,Master,47303,3/13/2017,7/29/2017,2017,7,3,2,1,1,0,1
11/1/2016,2724,38,Female,C27,Master,37944,5/21/2016,11/16/2016,2016,6,5,2,1,1,0,1
3/1/2016,2726,25,Male,C28,Master,45675,9/19/2015,3/12/2016,2015,5,9,2,1,1,0,1
8/1/2017,2731,44,Female,C22,Master,27828,5/7/2015,7/29/2017,2015,5,5,9,1,2,1,1
2/1/2017,2732,33,Female,C12,College,53480,6/21/2013,2/17/2017,2013,3,6,15,1,3,2,1
12/1/2017,2733,29,Male,C10,Master,56659,9/12/2017,11/28/2017,2017,7,9,1,2,2,0,1
7/1/2016,2734,38,Female,C10,Bachelor,49165,5/23/2016,7/20/2016,2016,6,5,1,1,1,0,1
7/1/2016,2735,32,Male,C16,Bachelor,19037,12/2/2015,7/13/2016,2015,5,12,2,1,1,0,1
8/1/2016,2736,27,Female,C23,Master,68957,7/7/2016,8/25/2016,2016,6,7,1,1,1,0,1
1/1/2016,2737,27,Female,C8,Bachelor,41730,7/27/2015,1/20/2016,2015,5,7,2,1,1,0,1
1/1/2017,2738,24,Male,C17,College,23068,9/8/2015,1/5/2017,2015,5,9,5,1,1,0,1
2/1/2016,2739,34,Male,C9,Bachelor,32108,12/9/2015,2/9/2016,2015,5,12,1,2,2,0,1
3/1/2017,2742,29,Male,C1,Bachelor,22217,7/2/2016,3/6/2017,2016,6,7,3,1,1,0,1
7/1/2016,2744,42,Female,C15,College,128906,7/15/2015,7/28/2016,2015,5,7,4,5,5,0,1
7/1/2017,2745,33,Male,C26,Bachelor,46734,3/14/2017,7/3/2017,2017,7,3,1,3,3,0,1
7/1/2017,2746,32,Female,C8,College,36284,5/15/2017,7/12/2017,2017,7,5,1,2,2,0,1
1/1/2016,2747,38,Female,C14,College,50048,12/17/2015,1/13/2016,2015,5,12,0,1,1,0,1
1/1/2016,2749,27,Male,C28,Bachelor,66132,10/28/2015,1/19/2016,2015,5,10,1,1,1,0,1
9/1/2016,2751,32,Male,C17,Master,53115,11/5/2012,9/14/2016,2012,2,11,15,1,1,0,1
7/1/2017,2755,36,Male,C11,Bachelor,78445,5/2/2017,7/12/2017,2017,7,5,1,3,3,0,1
8/1/2017,2757,37,Male,C24,Master,56848,1/4/2017,7/29/2017,2017,7,1,2,2,2,0,1
3/1/2017,2758,33,Male,C26,Bachelor,69141,11/7/2016,3/23/2017,2016,6,11,1,2,2,0,1
10/1/2016,2759,29,Male,C17,Bachelor,82260,8/24/2015,10/28/2016,2015,5,8,5,2,2,0,1
2/1/2017,2760,31,Female,C20,College,51471,10/3/2016,2/20/2017,2016,6,10,2,3,3,0,1
4/1/2016,2762,40,Male,C1,Bachelor,52682,5/5/2015,4/15/2016,2015,5,5,4,2,2,0,1
2/1/2016,2765,26,Male,C18,Bachelor,38809,10/2/2015,2/23/2016,2015,5,10,2,1,1,0,1
12/1/2017,2766,37,Female,C21,Bachelor,53793,11/5/2010,11/30/2017,2010,0,11,28,2,3,1,1
6/1/2016,2768,30,Female,C1,Master,80138,5/6/2013,5/30/2016,2013,3,5,12,1,2,1,1
5/1/2016,2772,23,Female,C26,College,51670,6/12/2014,5/2/2016,2014,4,6,8,1,2,1,1
1/1/2017,2773,36,Male,C19,College,35607,6/21/2016,1/4/2017,2016,6,6,2,1,1,0,1
7/1/2016,2774,41,Male,C15,Bachelor,42313,7/21/2015,7/19/2016,2015,5,7,4,1,1,0,1
4/1/2016,2776,27,Female,C27,Bachelor,54397,1/4/2016,4/4/2016,2016,6,1,1,2,2,0,1
2/1/2017,2779,28,Male,C26,College,95133,1/26/2017,2/14/2017,2017,7,1,0,3,3,0,1
8/1/2016,2782,26,Male,C19,Bachelor,29582,5/16/2016,8/16/2016,2016,6,5,1,1,1,0,1
10/1/2017,2785,34,Female,C9,College,12105,8/28/2017,10/28/2017,2017,7,8,1,1,1,0,1
9/1/2016,2786,45,Male,C19,College,35370,7/31/2015,9/22/2016,2015,5,7,5,2,2,0,1
6/1/2016,2787,28,Female,C20,Master,69498,7/21/2015,6/20/2016,2015,5,7,4,1,1,0,1
